path,label,split
data\raw\square\square (985).jpg,square,train
data\raw\square\square (823).jpg,square,train
data\raw\square\square (773).jpg,square,train
data\raw\square\square (73).jpg,square,train
data\raw\square\square (129).jpg,square,train
data\raw\square\square (166).jpg,square,train
data\raw\square\square (954).jpg,square,train
data\raw\square\square (248).jpg,square,train
data\raw\square\square (305).jpg,square,train
data\raw\square\square (630).jpg,square,train
data\raw\square\square (853).jpg,square,train
data\raw\square\square (749).jpg,square,train
data\raw\square\square (444).jpg,square,train
data\raw\square\square (601).jpg,square,train
data\raw\square\square (421).jpg,square,train
data\raw\square\square (731).jpg,square,train
data\raw\square\square (783).jpg,square,train
data\raw\square\square (48).jpg,square,train
data\raw\square\square (251).jpg,square,train
data\raw\square\square (896).jpg,square,train
data\raw\square\square (501).jpg,square,train
data\raw\square\square (454).jpg,square,train
data\raw\square\square (142).jpg,square,train
data\raw\square\square (727).jpg,square,train
data\raw\square\square (198).jpg,square,train
data\raw\square\square (334).jpg,square,train
data\raw\square\square (420).jpg,square,train
data\raw\square\square (160).jpg,square,train
data\raw\square\square (843).jpg,square,train
data\raw\square\square (291).jpg,square,train
data\raw\square\square (951).jpg,square,train
data\raw\square\square (108).jpg,square,train
data\raw\square\square (51).jpg,square,train
data\raw\square\square (407).jpg,square,train
data\raw\square\square (718).jpg,square,train
data\raw\square\square (18).jpg,square,train
data\raw\square\square (685).jpg,square,train
data\raw\square\square (252).jpg,square,train
data\raw\square\square (393).jpg,square,train
data\raw\square\square (418).jpg,square,train
data\raw\square\square (317).jpg,square,train
data\raw\square\square (17).jpg,square,train
data\raw\square\square (77).jpg,square,train
data\raw\square\square (228).jpg,square,train
data\raw\square\square (874).jpg,square,train
data\raw\square\square (194).jpg,square,train
data\raw\square\square (913).jpg,square,train
data\raw\square\square (742).jpg,square,train
data\raw\square\square (301).jpg,square,train
data\raw\square\square (662).jpg,square,train
data\raw\square\square (796).jpg,square,train
data\raw\square\square (775).jpg,square,train
data\raw\square\square (266).jpg,square,train
data\raw\square\square (128).jpg,square,train
data\raw\square\square (788).jpg,square,train
data\raw\square\square (459).jpg,square,train
data\raw\square\square (626).jpg,square,train
data\raw\square\square (10).jpg,square,train
data\raw\square\square (764).jpg,square,train
data\raw\square\square (215).jpg,square,val
data\raw\square\square (37).jpg,square,val
data\raw\square\square (381).jpg,square,val
data\raw\square\square (447).jpg,square,val
data\raw\square\square (780).jpg,square,val
data\raw\square\square (641).jpg,square,val
data\raw\square\square (711).jpg,square,val
data\raw\square\square (303).jpg,square,val
data\raw\square\square (427).jpg,square,val
data\raw\square\square (769).jpg,square,val
data\raw\square\square (616).jpg,square,val
data\raw\square\square (925).jpg,square,val
data\raw\square\square (390).jpg,square,val
data\raw\square\square (697).jpg,square,val
data\raw\square\square (547).jpg,square,val
data\raw\square\square (688).jpg,square,val
data\raw\square\square (500).jpg,square,val
data\raw\square\square (948).jpg,square,val
data\raw\square\square (97).jpg,square,val
data\raw\square\square (396).jpg,square,val
data\raw\square\square (377).jpg,square,val
data\raw\square\square (408).jpg,square,val
data\raw\square\square (191).jpg,square,val
data\raw\square\square (765).jpg,square,val
data\raw\square\square (931).jpg,square,val
data\raw\square\square (99).jpg,square,val
data\raw\square\square (759).jpg,square,val
data\raw\square\square (442).jpg,square,val
data\raw\square\square (165).jpg,square,val
data\raw\square\square (434).jpg,square,val
data\raw\square\square (885).jpg,square,val
data\raw\square\square (20).jpg,square,val
data\raw\square\square (786).jpg,square,val
data\raw\square\square (943).jpg,square,val
data\raw\square\square (898).jpg,square,val
data\raw\square\square (936).jpg,square,val
data\raw\square\square (894).jpg,square,val
data\raw\square\square (152).jpg,square,val
data\raw\square\square (397).jpg,square,val
data\raw\square\square (261).jpg,square,val
data\raw\square\square (76).jpg,square,val
data\raw\square\square (411).jpg,square,val
data\raw\square\square (906).jpg,square,val
data\raw\square\square (284).jpg,square,val
data\raw\square\square (861).jpg,square,val
data\raw\square\square (950).jpg,square,val
data\raw\square\square (1).jpg,square,val
data\raw\square\square (539).jpg,square,val
data\raw\square\square (584).jpg,square,val
data\raw\square\square (116).jpg,square,val
data\raw\square\square (803).jpg,square,val
data\raw\square\square (653).jpg,square,val
data\raw\square\square (812).jpg,square,val
data\raw\square\square (804).jpg,square,val
data\raw\square\square (949).jpg,square,val
data\raw\square\square (132).jpg,square,val
data\raw\square\square (550).jpg,square,val
data\raw\square\square (26).jpg,square,val
data\raw\square\square (383).jpg,square,val
data\raw\square\square (599).jpg,square,val
data\raw\square\square (552).jpg,square,val
data\raw\square\square (271).jpg,square,val
data\raw\square\square (617).jpg,square,val
data\raw\square\square (229).jpg,square,val
data\raw\square\square (618).jpg,square,val
data\raw\square\square (992).jpg,square,val
data\raw\square\square (422).jpg,square,val
data\raw\square\square (98).jpg,square,val
data\raw\square\square (747).jpg,square,val
data\raw\square\square (123).jpg,square,val
data\raw\square\square (643).jpg,square,val
data\raw\square\square (835).jpg,square,val
data\raw\square\square (741).jpg,square,val
data\raw\square\square (779).jpg,square,val
data\raw\square\square (976).jpg,square,val
data\raw\square\square (993).jpg,square,val
data\raw\square\square (987).jpg,square,val
data\raw\square\square (260).jpg,square,val
data\raw\square\square (258).jpg,square,val
data\raw\square\square (425).jpg,square,val
data\raw\square\square (827).jpg,square,val
data\raw\square\square (629).jpg,square,train
data\raw\square\square (821).jpg,square,val
data\raw\square\square (802).jpg,square,val
data\raw\square\square (15).jpg,square,val
data\raw\square\square (778).jpg,square,val
data\raw\square\square (590).jpg,square,val
data\raw\square\square (343).jpg,square,val
data\raw\square\square (32).jpg,square,val
data\raw\square\square (703).jpg,square,val
data\raw\square\square (326).jpg,square,val
data\raw\square\square (190).jpg,square,val
data\raw\square\square (245).jpg,square,val
data\raw\square\square (312).jpg,square,val
data\raw\square\square (967).jpg,square,val
data\raw\square\square (805).jpg,square,val
data\raw\square\square (957).jpg,square,val
data\raw\square\square (587).jpg,square,val
data\raw\square\square (533).jpg,square,val
data\raw\square\square (151).jpg,square,val
data\raw\square\square (357).jpg,square,val
data\raw\square\square (816).jpg,square,val
data\raw\square\square (873).jpg,square,val
data\raw\square\square (30).jpg,square,val
data\raw\square\square (649).jpg,square,val
data\raw\square\square (392).jpg,square,val
data\raw\square\square (121).jpg,square,val
data\raw\square\square (264).jpg,square,val
data\raw\square\square (347).jpg,square,val
data\raw\square\square (456).jpg,square,val
data\raw\square\square (395).jpg,square,val
data\raw\square\square (561).jpg,square,val
data\raw\square\square (62).jpg,square,val
data\raw\square\square (415).jpg,square,val
data\raw\square\square (545).jpg,square,val
data\raw\square\square (981).jpg,square,val
data\raw\square\square (60).jpg,square,val
data\raw\square\square (540).jpg,square,val
data\raw\square\square (429).jpg,square,val
data\raw\square\square (756).jpg,square,val
data\raw\square\square (819).jpg,square,val
data\raw\square\square (872).jpg,square,val
data\raw\square\square (115).jpg,square,val
data\raw\square\square (830).jpg,square,val
data\raw\square\square (6).jpg,square,val
data\raw\square\square (838).jpg,square,val
data\raw\square\square (900).jpg,square,val
data\raw\square\square (918).jpg,square,val
data\raw\square\square (583).jpg,square,val
data\raw\square\square (833).jpg,square,val
data\raw\square\square (691).jpg,square,val
data\raw\square\square (282).jpg,square,val
data\raw\square\square (485).jpg,square,val
data\raw\square\square (224).jpg,square,val
data\raw\square\square (451).jpg,square,val
data\raw\square\square (979).jpg,square,val
data\raw\square\square (179).jpg,square,val
data\raw\square\square (154).jpg,square,val
data\raw\square\square (54).jpg,square,val
data\raw\square\square (919).jpg,square,val
data\raw\square\square (478).jpg,square,val
data\raw\square\square (558).jpg,square,val
data\raw\square\square (370).jpg,square,val
data\raw\square\square (695).jpg,square,val
data\raw\square\square (324).jpg,square,val
data\raw\square\square (667).jpg,square,val
data\raw\square\square (67).jpg,square,val
data\raw\square\square (664).jpg,square,val
data\raw\square\square (13).jpg,square,val
data\raw\square\square (235).jpg,square,val
data\raw\square\square (509).jpg,square,test
data\raw\square\square (356).jpg,square,test
data\raw\square\square (351).jpg,square,train
data\raw\square\square (270).jpg,square,test
data\raw\square\square (296).jpg,square,test
data\raw\square\square (424).jpg,square,test
data\raw\square\square (257).jpg,square,test
data\raw\square\square (491).jpg,square,test
data\raw\square\square (728).jpg,square,test
data\raw\square\square (450).jpg,square,test
data\raw\square\square (125).jpg,square,test
data\raw\square\square (556).jpg,square,test
data\raw\square\square (462).jpg,square,test
data\raw\square\square (766).jpg,square,test
data\raw\square\square (856).jpg,square,test
data\raw\square\square (498).jpg,square,test
data\raw\square\square (627).jpg,square,test
data\raw\square\square (253).jpg,square,test
data\raw\square\square (144).jpg,square,test
data\raw\square\square (523).jpg,square,test
data\raw\square\square (137).jpg,square,test
data\raw\square\square (210).jpg,square,test
data\raw\square\square (403).jpg,square,test
data\raw\square\square (89).jpg,square,test
data\raw\square\square (863).jpg,square,test
data\raw\square\square (88).jpg,square,test
data\raw\square\square (183).jpg,square,test
data\raw\square\square (216).jpg,square,test
data\raw\square\square (844).jpg,square,test
data\raw\square\square (507).jpg,square,test
data\raw\square\square (694).jpg,square,test
data\raw\square\square (905).jpg,square,test
data\raw\square\square (158).jpg,square,test
data\raw\square\square (118).jpg,square,test
data\raw\square\square (972).jpg,square,test
data\raw\square\square (848).jpg,square,test
data\raw\square\square (337).jpg,square,test
data\raw\square\square (639).jpg,square,test
data\raw\square\square (635).jpg,square,test
data\raw\square\square (176).jpg,square,test
data\raw\square\square (693).jpg,square,test
data\raw\square\square (68).jpg,square,test
data\raw\square\square (946).jpg,square,test
data\raw\square\square (441).jpg,square,test
data\raw\square\square (468).jpg,square,test
data\raw\square\square (858).jpg,square,test
data\raw\square\square (280).jpg,square,test
data\raw\square\square (989).jpg,square,test
data\raw\square\square (302).jpg,square,test
data\raw\square\square (818).jpg,square,test
data\raw\square\square (864).jpg,square,test
data\raw\square\square (991).jpg,square,test
